rental_id;rental_date;inventory_id;customer_id;staff_id;film_id;store_id;category_id;categoria;qtd; valor_aluguel ;rental_duration
8421;2005-07-29 07:00:47.000;2223;452;1;481;1;13;New;1; 2,99 ;4
8422;2005-07-29 07:02:55.000;1628;452;1;356;1;3;Children;1; 2,99 ;5
8423;2005-07-29 07:02:57.000;497;452;1;111;1;1;Action;1; 0,99 ;3
8424;2005-07-29 07:06:03.000;3259;452;1;717;1;1;Action;1; 0,99 ;6
8425;2005-07-29 07:06:21.000;2596;452;1;570;1;15;Sports;1; 4,99 ;5
8426;2005-07-29 07:07:48.000;1684;452;2;367;2;14;Sci-Fi;1; 0,99 ;6
8427;2005-07-29 07:08:36.000;3652;452;2;797;2;12;Music;1; 0,99 ;7
8428;2005-07-29 07:10:14.000;190;452;1;43;1;8;Family;1; 2,99 ;6
8429;2005-07-29 07:11:49.000;3426;452;2;751;2;13;New;1; 0,99 ;6
8430;2005-07-29 07:12:17.000;2507;452;1;551;1;13;New;1; 4,99 ;3
8431;2005-07-29 07:12:48.000;1948;452;2;424;2;3;Children;1; 0,99 ;6
8432;2005-07-29 07:13:33.000;368;452;1;81;1;14;Sci-Fi;1; 4,99 ;6
8433;2005-07-29 07:19:16.000;743;452;2;162;2;1;Action;1; 2,99 ;4
8434;2005-07-29 07:20:14.000;2669;452;1;586;1;1;Action;1; 0,99 ;4
8435;2005-07-29 07:20:16.000;1675;452;1;366;1;7;Drama;1; 0,99 ;3
8436;2005-07-29 07:21:20.000;847;452;1;186;1;7;Drama;1; 0,99 ;6
8437;2005-07-29 07:23:43.000;1618;452;2;353;2;9;Foreign;1; 2,99 ;6
8438;2005-07-29 07:25:42.000;4130;452;2;897;2;7;Drama;1; 4,99 ;3
8439;2005-07-29 07:28:43.000;3961;452;2;863;2;14;Sci-Fi;1; 0,99 ;5
8440;2005-07-29 07:31:26.000;3855;452;2;844;2;15;Sports;1; 4,99 ;6
8441;2005-07-29 07:33:05.000;2695;453;1;591;1;10;Games;1; 4,99 ;6
8442;2005-07-29 07:33:07.000;2578;453;2;564;2;2;Animation;1; 2,99 ;4
8443;2005-07-29 07:33:12.000;1073;453;2;239;2;2;Animation;1; 4,99 ;5
8444;2005-07-29 07:36:13.000;1235;453;2;273;2;8;Family;1; 0,99 ;6
8445;2005-07-29 07:37:48.000;203;453;1;45;1;13;New;1; 4,99 ;5
8446;2005-07-29 07:38:10.000;1491;453;2;327;2;1;Action;1; 4,99 ;3
8447;2005-07-29 07:38:14.000;377;453;1;83;1;8;Family;1; 2,99 ;5
8448;2005-07-29 07:41:54.000;4392;453;2;960;2;6;Documentary;1; 2,99 ;5
8449;2005-07-29 07:42:25.000;3392;453;1;744;1;4;Classics;1; 0,99 ;4
8450;2005-07-29 07:44:05.000;2709;453;2;595;2;9;Foreign;1; 0,99 ;7
8451;2005-07-29 07:44:56.000;389;453;1;86;1;12;Music;1; 4,99 ;6
8452;2005-07-29 07:45:00.000;3419;453;1;749;1;11;Horror;1; 4,99 ;6
8453;2005-07-29 07:46:29.000;3132;453;2;688;2;3;Children;1; 0,99 ;6
8454;2005-07-29 07:49:04.000;3421;454;1;749;1;11;Horror;1; 4,99 ;6
8455;2005-07-29 07:53:06.000;1936;454;1;421;1;9;Foreign;1; 4,99 ;7
8456;2005-07-29 07:58:31.000;2307;454;2;501;2;1;Action;1; 4,99 ;3
8457;2005-07-29 07:59:03.000;135;454;1;27;1;15;Sports;1; 0,99 ;7
8458;2005-07-29 08:05:09.000;570;454;2;123;2;16;Travel;1; 4,99 ;6
8459;2005-07-29 08:05:40.000;2055;454;2;446;2;15;Sports;1; 4,99 ;5
8460;2005-07-29 08:08:03.000;3494;454;1;765;1;5;Comedy;1; 4,99 ;7
8461;2005-07-29 08:11:31.000;1799;454;1;391;1;8;Family;1; 2,99 ;6
8462;2005-07-29 08:15:42.000;1872;454;1;408;1;10;Games;1; 4,99 ;4
8463;2005-07-29 08:17:51.000;245;454;1;55;1;14;Sci-Fi;1; 2,99 ;6
8464;2005-07-29 08:18:20.000;1284;454;2;284;2;12;Music;1; 4,99 ;5
8465;2005-07-29 08:20:49.000;3489;454;2;764;2;15;Sports;1; 4,99 ;3
8466;2005-07-29 08:24:47.000;963;454;2;215;2;10;Games;1; 4,99 ;4
8467;2005-07-29 08:25:35.000;3324;454;2;731;2;4;Classics;1; 4,99 ;7
8468;2005-07-29 08:26:04.000;2769;454;2;608;2;3;Children;1; 2,99 ;6
8469;2005-07-29 08:26:27.000;4308;454;2;938;2;5;Comedy;1; 4,99 ;3
8470;2005-07-29 08:28:50.000;3428;454;1;752;1;12;Music;1; 0,99 ;6
8471;2005-07-29 08:32:11.000;1739;454;2;378;2;12;Music;1; 2,99 ;5
8472;2005-07-29 08:36:22.000;4085;454;1;890;1;15;Sports;1; 0,99 ;5
8473;2005-07-29 08:36:53.000;1103;454;2;245;2;2;Animation;1; 0,99 ;4
8474;2005-07-29 08:36:56.000;4075;454;2;888;2;6;Documentary;1; 4,99 ;5
8475;2005-07-29 08:37:41.000;928;454;1;206;1;6;Documentary;1; 0,99 ;6
8476;2005-07-29 08:39:12.000;749;455;1;164;1;6;Documentary;1; 0,99 ;4
8477;2005-07-29 08:40:36.000;3301;455;1;727;1;8;Family;1; 0,99 ;6
8478;2005-07-29 08:40:36.000;3133;455;2;688;2;3;Children;1; 0,99 ;6
8479;2005-07-29 08:42:04.000;4174;455;1;907;1;7;Drama;1; 0,99 ;4
8480;2005-07-29 08:44:46.000;1049;455;2;234;2;14;Sci-Fi;1; 2,99 ;6
8481;2005-07-29 08:45:57.000;2207;455;2;477;2;12;Music;1; 0,99 ;5
8482;2005-07-29 08:46:33.000;450;455;1;99;1;5;Comedy;1; 2,99 ;7
8483;2005-07-29 08:50:18.000;2984;455;2;654;2;10;Games;1; 4,99 ;4
8484;2005-07-29 08:51:59.000;1033;455;2;231;2;8;Family;1; 2,99 ;7
8485;2005-07-29 08:53:09.000;3053;455;1;670;1;6;Documentary;1; 4,99 ;4
8486;2005-07-29 08:53:38.000;2495;455;2;547;2;3;Children;1; 0,99 ;3
8487;2005-07-29 08:53:49.000;4559;455;2;995;2;11;Horror;1; 4,99 ;5
8488;2005-07-29 08:57:38.000;1144;455;1;253;1;1;Action;1; 4,99 ;5
8489;2005-07-29 08:58:03.000;4287;455;1;933;1;13;New;1; 4,99 ;4
8490;2005-07-29 08:59:25.000;2817;455;2;619;2;15;Sports;1; 0,99 ;3
8491;2005-07-29 09:02:13.000;4026;455;1;877;1;12;Music;1; 0,99 ;4
8492;2005-07-29 09:04:17.000;1941;456;1;422;1;14;Sci-Fi;1; 4,99 ;7
8493;2005-07-29 09:04:31.000;830;456;2;181;2;16;Travel;1; 2,99 ;7
8494;2005-07-29 09:04:32.000;4251;456;2;924;2;14;Sci-Fi;1; 0,99 ;7
8495;2005-07-29 09:05:06.000;1469;456;2;321;2;13;New;1; 4,99 ;3
8496;2005-07-29 09:05:33.000;326;456;1;73;1;14;Sci-Fi;1; 2,99 ;5
8497;2005-07-29 09:07:03.000;1886;456;2;411;2;12;Music;1; 4,99 ;5
8498;2005-07-29 09:07:38.000;4138;456;2;899;2;4;Classics;1; 0,99 ;7
8499;2005-07-29 09:10:41.000;376;456;2;83;2;8;Family;1; 2,99 ;5
8500;2005-07-29 09:12:01.000;1012;456;2;227;2;10;Games;1; 4,99 ;4
8501;2005-07-29 09:12:51.000;143;456;2;29;2;1;Action;1; 2,99 ;5
8502;2005-07-29 09:15:41.000;1904;456;1;414;1;9;Foreign;1; 2,99 ;3
8503;2005-07-29 09:16:50.000;3981;456;2;868;2;16;Travel;1; 0,99 ;5
8504;2005-07-29 09:20:16.000;3794;456;2;831;2;14;Sci-Fi;1; 0,99 ;5
8505;2005-07-29 09:22:52.000;4256;456;1;925;1;6;Documentary;1; 0,99 ;3
8506;2005-07-29 09:23:52.000;2252;456;1;487;1;4;Classics;1; 4,99 ;6
8507;2005-07-29 09:29:44.000;1967;456;1;429;1;15;Sports;1; 0,99 ;3
8508;2005-07-29 09:34:38.000;3580;456;1;783;1;16;Travel;1; 2,99 ;5
8509;2005-07-29 09:38:19.000;2310;457;2;502;2;5;Comedy;1; 2,99 ;4
8510;2005-07-29 09:41:38.000;3274;457;2;721;2;12;Music;1; 4,99 ;7
8511;2005-07-29 09:42:42.000;2951;457;1;647;1;12;Music;1; 0,99 ;4
8512;2005-07-29 09:48:03.000;4024;457;1;877;1;12;Music;1; 0,99 ;4
8513;2005-07-29 09:52:59.000;2912;457;1;640;1;9;Foreign;1; 4,99 ;5
8514;2005-07-29 09:53:33.000;3518;457;2;771;2;7;Drama;1; 4,99 ;3
8515;2005-07-29 09:55:20.000;3431;457;2;753;2;8;Family;1; 0,99 ;3
8516;2005-07-29 10:00:03.000;3890;457;2;850;2;1;Action;1; 0,99 ;7
8517;2005-07-29 10:00:48.000;2193;457;1;474;1;15;Sports;1; 2,99 ;6
8518;2005-07-29 10:05:27.000;3179;457;1;697;1;1;Action;1; 0,99 ;7
8519;2005-07-29 10:09:43.000;1526;457;1;334;1;11;Horror;1; 4,99 ;6
8520;2005-07-29 10:10:02.000;3380;457;1;741;1;12;Music;1; 0,99 ;7
8521;2005-07-29 10:12:45.000;2067;457;2;448;2;13;New;1; 2,99 ;3
8522;2005-07-29 10:16:19.000;2324;457;2;504;2;7;Drama;1; 0,99 ;5
8523;2005-07-29 10:18:27.000;2070;457;1;449;1;14;Sci-Fi;1; 2,99 ;4
8524;2005-07-29 10:20:07.000;2149;457;1;464;1;2;Animation;1; 2,99 ;3
8525;2005-07-29 10:20:19.000;854;457;1;188;1;5;Comedy;1; 2,99 ;7
8526;2005-07-29 10:20:48.000;1810;458;2;393;2;6;Documentary;1; 2,99 ;6
8527;2005-07-29 10:21:00.000;4324;458;1;942;1;7;Drama;1; 0,99 ;7
8528;2005-07-29 10:24:22.000;3631;458;1;792;1;9;Foreign;1; 2,99 ;7
8529;2005-07-29 10:24:31.000;3174;458;1;697;1;1;Action;1; 0,99 ;7
8530;2005-07-29 10:26:14.000;2709;458;1;595;1;9;Foreign;1; 0,99 ;7
8531;2005-07-29 10:26:15.000;4087;458;1;891;1;4;Classics;1; 0,99 ;3
8532;2005-07-29 10:26:56.000;3471;458;1;760;1;13;New;1; 2,99 ;5
8533;2005-07-29 10:29:16.000;1286;458;2;284;2;12;Music;1; 4,99 ;5
8534;2005-07-29 10:30:13.000;2870;458;1;629;1;6;Documentary;1; 0,99 ;7
8535;2005-07-29 10:32:33.000;2273;458;1;491;1;3;Children;1; 0,99 ;4
8536;2005-07-29 10:37:23.000;4327;458;2;942;2;7;Drama;1; 0,99 ;7
8537;2005-07-29 10:44:54.000;1525;459;1;333;1;12;Music;1; 2,99 ;7
8538;2005-07-29 10:45:17.000;384;459;1;85;1;6;Documentary;1; 0,99 ;4
8539;2005-07-29 10:48:24.000;2468;459;2;540;2;12;Music;1; 2,99 ;7
8540;2005-07-29 10:52:51.000;2415;459;2;527;2;11;Horror;1; 4,99 ;4
8541;2005-07-29 10:55:01.000;1919;459;1;417;1;1;Action;1; 0,99 ;5
8542;2005-07-29 11:01:50.000;2676;459;2;587;2;6;Documentary;1; 4,99 ;6
8543;2005-07-29 11:01:57.000;3065;459;2;673;2;12;Music;1; 0,99 ;3
8544;2005-07-29 11:02:08.000;3252;459;1;715;1;8;Family;1; 4,99 ;3
8545;2005-07-29 11:07:04.000;19;459;1;4;1;11;Horror;1; 2,99 ;5
8546;2005-07-29 11:08:48.000;4425;459;2;967;2;14;Sci-Fi;1; 2,99 ;5
8547;2005-07-29 11:10:15.000;245;459;2;55;2;14;Sci-Fi;1; 2,99 ;6
8548;2005-07-29 11:11:33.000;440;459;2;97;2;1;Action;1; 0,99 ;7
8549;2005-07-29 11:12:13.000;1368;459;2;301;2;11;Horror;1; 0,99 ;4
8550;2005-07-29 11:12:37.000;3838;459;2;841;2;15;Sports;1; 2,99 ;5
8551;2005-07-29 11:13:11.000;1146;459;2;253;2;1;Action;1; 4,99 ;5
8552;2005-07-29 11:14:02.000;767;459;1;167;1;16;Travel;1; 4,99 ;6
8553;2005-07-29 11:15:36.000;730;459;2;159;2;5;Comedy;1; 4,99 ;5
8554;2005-07-29 11:16:29.000;4475;459;1;978;1;5;Comedy;1; 0,99 ;3
8555;2005-07-29 11:18:01.000;4001;459;1;871;1;5;Comedy;1; 4,99 ;6
8556;2005-07-29 11:18:27.000;4579;459;2;1000;2;5;Comedy;1; 4,99 ;3
8557;2005-07-29 11:19:59.000;1481;459;1;324;1;5;Comedy;1; 4,99 ;3
8558;2005-07-29 11:24:49.000;1964;459;1;428;1;8;Family;1; 2,99 ;6
8559;2005-07-29 11:25:54.000;840;459;2;184;2;4;Classics;1; 2,99 ;3
8560;2005-07-29 11:27:27.000;1373;459;2;302;2;10;Games;1; 2,99 ;5
8561;2005-07-29 11:29:12.000;839;459;2;183;2;8;Family;1; 4,99 ;4
8562;2005-07-29 11:32:13.000;1894;459;2;412;2;6;Documentary;1; 4,99 ;6
8563;2005-07-29 11:32:58.000;4571;459;2;999;2;3;Children;1; 2,99 ;5
8564;2005-07-29 11:33:00.000;4558;459;1;995;1;11;Horror;1; 4,99 ;5
8565;2005-07-29 11:35:23.000;3293;459;2;725;2;4;Classics;1; 4,99 ;6
8566;2005-07-29 11:35:46.000;3846;459;2;842;2;10;Games;1; 2,99 ;4
8567;2005-07-29 11:37:30.000;3121;460;1;686;1;13;New;1; 4,99 ;5
8568;2005-07-29 11:38:22.000;1083;460;2;241;2;2;Animation;1; 0,99 ;4
8569;2005-07-29 11:39:17.000;1819;460;2;395;2;1;Action;1; 0,99 ;4
8570;2005-07-29 11:40:08.000;2373;460;2;518;2;16;Travel;1; 4,99 ;5
8571;2005-07-29 11:48:39.000;363;460;2;79;2;7;Drama;1; 0,99 ;5
8572;2005-07-29 11:51:24.000;4192;460;2;912;2;14;Sci-Fi;1; 2,99 ;3
8573;2005-07-29 11:51:25.000;2414;460;1;527;1;11;Horror;1; 4,99 ;4
8574;2005-07-29 11:51:53.000;2136;460;1;462;1;12;Music;1; 2,99 ;5
8575;2005-07-29 11:52:47.000;3421;460;2;749;2;11;Horror;1; 4,99 ;6
8576;2005-07-29 11:55:01.000;1162;460;2;257;2;16;Travel;1; 0,99 ;3
8577;2005-07-29 11:56:30.000;801;460;2;174;2;12;Music;1; 4,99 ;6
8578;2005-07-29 11:58:14.000;4277;460;1;930;1;14;Sci-Fi;1; 2,99 ;4
8579;2005-07-29 11:59:22.000;1385;460;2;304;2;3;Children;1; 2,99 ;3
8580;2005-07-29 12:00:27.000;2122;460;2;460;2;9;Foreign;1; 4,99 ;3
8581;2005-07-29 12:02:06.000;4016;460;1;875;1;15;Sports;1; 0,99 ;6
8582;2005-07-29 12:03:27.000;3242;461;2;711;2;14;Sci-Fi;1; 4,99 ;4
8583;2005-07-29 12:04:50.000;1292;461;1;285;1;14;Sci-Fi;1; 0,99 ;3
8584;2005-07-29 12:07:53.000;2482;461;2;544;2;6;Documentary;1; 2,99 ;4
8585;2005-07-29 12:14:18.000;1263;461;1;280;1;3;Children;1; 0,99 ;7
8586;2005-07-29 12:16:34.000;1374;461;2;302;2;10;Games;1; 2,99 ;5
8587;2005-07-29 12:18:40.000;2793;461;1;613;1;5;Comedy;1; 0,99 ;5
8588;2005-07-29 12:22:20.000;1748;461;2;380;2;9;Foreign;1; 2,99 ;7
8589;2005-07-29 12:28:17.000;3006;461;1;660;1;5;Comedy;1; 2,99 ;7
8590;2005-07-29 12:32:20.000;1989;461;1;433;1;2;Animation;1; 2,99 ;4
8591;2005-07-29 12:32:33.000;849;461;1;186;1;7;Drama;1; 0,99 ;6
8592;2005-07-29 12:33:58.000;1674;461;2;366;2;7;Drama;1; 0,99 ;3
8593;2005-07-29 12:38:14.000;602;461;2;131;2;4;Classics;1; 4,99 ;5
8594;2005-07-29 12:42:13.000;3600;461;2;786;2;3;Children;1; 0,99 ;7
8595;2005-07-29 12:47:43.000;3974;461;2;865;2;2;Animation;1; 4,99 ;3
8596;2005-07-29 12:48:54.000;2864;461;2;628;2;15;Sports;1; 2,99 ;5
8597;2005-07-29 12:55:55.000;2261;461;2;489;2;2;Animation;1; 0,99 ;4
8598;2005-07-29 12:56:59.000;3193;462;1;702;1;11;Horror;1; 2,99 ;4
8599;2005-07-29 12:58:52.000;473;462;1;104;1;9;Foreign;1; 2,99 ;4
8600;2005-07-29 13:01:19.000;4396;462;2;961;2;9;Foreign;1; 4,99 ;7
8601;2005-07-29 13:03:31.000;3509;462;2;768;2;3;Children;1; 4,99 ;3
8602;2005-07-29 13:04:27.000;1672;462;1;365;1;5;Comedy;1; 4,99 ;4
8603;2005-07-29 13:07:07.000;398;462;2;88;2;16;Travel;1; 4,99 ;7
8604;2005-07-29 13:07:13.000;3687;462;1;806;1;13;New;1; 2,99 ;4
8605;2005-07-29 13:13:34.000;2343;462;1;510;1;2;Animation;1; 4,99 ;6
8606;2005-07-29 13:14:24.000;1843;462;2;402;2;2;Animation;1; 0,99 ;3
8607;2005-07-29 13:18:00.000;806;462;2;175;2;8;Family;1; 2,99 ;3
8608;2005-07-29 13:18:52.000;2798;462;2;614;2;10;Games;1; 4,99 ;5
8609;2005-07-29 13:19:25.000;3396;462;1;745;1;15;Sports;1; 4,99 ;5
8610;2005-07-29 13:25:02.000;2572;462;2;563;2;10;Games;1; 4,99 ;6
8611;2005-07-29 13:26:21.000;3234;462;2;710;2;8;Family;1; 4,99 ;4
8612;2005-07-29 13:28:20.000;3738;462;1;817;1;14;Sci-Fi;1; 4,99 ;7
8613;2005-07-29 13:30:58.000;3664;462;2;800;2;11;Horror;1; 2,99 ;7
8614;2005-07-29 13:32:05.000;3208;462;2;705;2;9;Foreign;1; 2,99 ;4
8615;2005-07-29 13:36:01.000;980;462;2;218;2;7;Drama;1; 0,99 ;7
8616;2005-07-29 13:39:09.000;3823;462;2;837;2;5;Comedy;1; 2,99 ;4
8617;2005-07-29 13:46:14.000;3473;462;2;761;2;3;Children;1; 2,99 ;7
8618;2005-07-29 13:48:20.000;3359;462;2;737;2;11;Horror;1; 0,99 ;4
8619;2005-07-29 13:50:08.000;4237;462;1;921;1;12;Music;1; 2,99 ;7
8620;2005-07-29 13:51:20.000;644;463;2;140;2;14;Sci-Fi;1; 0,99 ;6
8621;2005-07-29 13:52:42.000;1387;463;1;304;1;3;Children;1; 2,99 ;3
8622;2005-07-29 13:53:28.000;387;463;2;86;2;12;Music;1; 4,99 ;6
8623;2005-07-29 13:55:11.000;1027;463;2;230;2;7;Drama;1; 2,99 ;7
8624;2005-07-29 13:55:36.000;248;463;2;56;2;1;Action;1; 2,99 ;6
8625;2005-07-29 13:59:13.000;989;463;2;220;2;12;Music;1; 2,99 ;7
8626;2005-07-29 14:03:20.000;637;463;2;138;2;14;Sci-Fi;1; 2,99 ;5
8627;2005-07-29 14:05:12.000;646;463;2;140;2;14;Sci-Fi;1; 0,99 ;6
8628;2005-07-29 14:06:24.000;1732;463;1;377;1;8;Family;1; 0,99 ;7
8629;2005-07-29 14:06:35.000;4517;463;1;986;1;2;Animation;1; 2,99 ;6
8630;2005-07-29 14:07:59.000;3919;463;1;855;1;6;Documentary;1; 0,99 ;7
8631;2005-07-29 14:08:06.000;4567;463;2;998;2;11;Horror;1; 0,99 ;6
8632;2005-07-29 14:11:25.000;2765;463;1;608;1;3;Children;1; 2,99 ;6
8633;2005-07-29 14:19:53.000;1983;463;1;432;1;4;Classics;1; 2,99 ;4
8634;2005-07-29 14:19:57.000;1830;463;2;397;2;14;Sci-Fi;1; 2,99 ;5
8635;2005-07-29 14:22:48.000;669;463;1;146;1;7;Drama;1; 2,99 ;6
8636;2005-07-29 14:24:13.000;3641;463;2;795;2;8;Family;1; 0,99 ;7
8637;2005-07-29 14:30:11.000;3139;463;2;689;2;9;Foreign;1; 2,99 ;5
8638;2005-07-29 14:30:23.000;2665;464;2;585;2;7;Drama;1; 0,99 ;4
8639;2005-07-29 14:30:31.000;1649;464;1;360;1;1;Action;1; 0,99 ;4
8640;2005-07-29 14:34:17.000;76;464;2;15;2;9;Foreign;1; 2,99 ;5
8641;2005-07-29 14:37:30.000;353;464;2;78;2;2;Animation;1; 2,99 ;7
8642;2005-07-29 14:38:17.000;4304;464;1;938;1;5;Comedy;1; 4,99 ;3
8643;2005-07-29 14:45:23.000;2313;464;2;502;2;5;Comedy;1; 2,99 ;4
8644;2005-07-29 14:45:45.000;1955;464;2;426;2;12;Music;1; 4,99 ;7
8645;2005-07-29 14:47:45.000;1039;464;1;232;1;10;Games;1; 2,99 ;7
8646;2005-07-29 14:48:48.000;1640;464;2;358;2;4;Classics;1; 0,99 ;5
8647;2005-07-29 14:52:59.000;3731;464;1;816;1;2;Animation;1; 0,99 ;3
8648;2005-07-29 14:56:21.000;495;465;1;110;1;3;Children;1; 0,99 ;4
8649;2005-07-29 14:57:33.000;4014;465;2;873;2;3;Children;1; 0,99 ;3
8650;2005-07-29 14:59:04.000;3853;465;1;843;1;4;Classics;1; 4,99 ;4
8651;2005-07-29 15:02:18.000;3095;465;2;680;2;5;Comedy;1; 4,99 ;4
8652;2005-07-29 15:02:54.000;441;465;2;97;2;1;Action;1; 0,99 ;7
8653;2005-07-29 15:04:23.000;899;465;2;200;2;10;Games;1; 0,99 ;7
8654;2005-07-29 15:04:27.000;2312;465;1;502;1;5;Comedy;1; 2,99 ;4
8655;2005-07-29 15:04:42.000;3401;465;1;746;1;10;Games;1; 0,99 ;3
8656;2005-07-29 15:05:52.000;1102;465;1;245;1;2;Animation;1; 0,99 ;4
8657;2005-07-29 15:09:25.000;1619;466;1;353;1;9;Foreign;1; 2,99 ;6
8658;2005-07-29 15:16:37.000;2424;466;1;529;1;5;Comedy;1; 2,99 ;3
8659;2005-07-29 15:26:31.000;1283;466;2;284;2;12;Music;1; 4,99 ;5
8660;2005-07-29 15:26:59.000;3745;466;2;819;2;12;Music;1; 0,99 ;3
8661;2005-07-29 15:28:24.000;4399;466;2;961;2;9;Foreign;1; 4,99 ;7
8662;2005-07-29 15:31:33.000;2038;466;1;443;1;5;Comedy;1; 2,99 ;6
8663;2005-07-29 15:33:18.000;1271;466;1;281;1;10;Games;1; 0,99 ;6
8664;2005-07-29 15:36:27.000;3526;466;1;772;1;7;Drama;1; 2,99 ;4
8665;2005-07-29 15:39:29.000;4243;466;1;922;1;11;Horror;1; 4,99 ;7
8666;2005-07-29 15:39:38.000;710;466;2;155;2;13;New;1; 0,99 ;6
8667;2005-07-29 15:40:57.000;2451;466;1;535;1;11;Horror;1; 0,99 ;6
8668;2005-07-29 15:41:31.000;4525;466;2;988;2;16;Travel;1; 2,99 ;7
8669;2005-07-29 15:44:55.000;2615;466;1;573;1;3;Children;1; 2,99 ;6
8670;2005-07-29 15:49:03.000;3054;466;2;670;2;6;Documentary;1; 4,99 ;4
8671;2005-07-29 15:49:37.000;651;467;2;141;2;10;Games;1; 4,99 ;6
8672;2005-07-29 15:49:48.000;4029;467;1;878;1;16;Travel;1; 4,99 ;3
8673;2005-07-29 15:50:14.000;141;467;2;28;2;5;Comedy;1; 4,99 ;5
8674;2005-07-29 15:54:22.000;214;467;1;48;1;3;Children;1; 4,99 ;3
8675;2005-07-29 15:56:18.000;736;467;2;161;2;12;Music;1; 4,99 ;6
8676;2005-07-29 15:59:06.000;1216;467;1;270;1;13;New;1; 0,99 ;7
8677;2005-07-29 16:01:13.000;2053;467;2;446;2;15;Sports;1; 4,99 ;5
8678;2005-07-29 16:04:00.000;4378;467;1;956;1;10;Games;1; 4,99 ;7
8679;2005-07-29 16:07:47.000;1925;467;1;418;1;7;Drama;1; 0,99 ;5
8680;2005-07-29 16:08:03.000;1246;467;2;275;2;11;Horror;1; 0,99 ;3
8681;2005-07-29 16:12:01.000;1312;467;2;290;2;9;Foreign;1; 0,99 ;4
8682;2005-07-29 16:15:26.000;314;467;1;70;1;2;Animation;1; 4,99 ;7
8683;2005-07-29 16:15:43.000;3347;467;1;735;1;3;Children;1; 2,99 ;7
8684;2005-07-29 16:16:33.000;68;467;2;13;2;11;Horror;1; 4,99 ;4
8685;2005-07-29 16:17:05.000;650;467;2;141;2;10;Games;1; 4,99 ;6
8686;2005-07-29 16:17:49.000;1995;467;1;434;1;16;Travel;1; 0,99 ;3
8687;2005-07-29 16:19:17.000;3512;467;1;768;1;3;Children;1; 4,99 ;3
8688;2005-07-29 16:31:32.000;962;467;2;214;2;3;Children;1; 4,99 ;3
8689;2005-07-29 16:38:58.000;1232;467;2;273;2;8;Family;1; 0,99 ;6
8690;2005-07-29 16:39:28.000;617;468;1;134;1;2;Animation;1; 4,99 ;4
8691;2005-07-29 16:41:23.000;1799;468;2;391;2;8;Family;1; 2,99 ;6
8692;2005-07-29 16:43:39.000;3878;468;2;848;2;16;Travel;1; 0,99 ;3
8693;2005-07-29 16:44:13.000;597;468;1;130;1;1;Action;1; 0,99 ;7
8694;2005-07-29 16:44:48.000;1769;468;1;383;1;15;Sports;1; 0,99 ;6
8695;2005-07-29 16:44:55.000;2140;468;1;463;1;15;Sports;1; 2,99 ;4
8696;2005-07-29 16:45:18.000;4135;468;1;898;1;15;Sports;1; 4,99 ;4
8697;2005-07-29 16:46:07.000;3207;468;2;705;2;9;Foreign;1; 2,99 ;4
8698;2005-07-29 16:52:17.000;2520;468;2;554;2;4;Classics;1; 2,99 ;6
8699;2005-07-29 16:53:00.000;2151;468;2;465;2;13;New;1; 4,99 ;4
8700;2005-07-29 16:56:01.000;4089;468;2;891;2;4;Classics;1; 0,99 ;3
8701;2005-07-29 17:02:35.000;3622;468;1;790;1;7;Drama;1; 0,99 ;6
8702;2005-07-29 17:04:37.000;4384;468;2;958;2;7;Drama;1; 2,99 ;6
8703;2005-07-29 17:12:44.000;1022;468;1;228;1;4;Classics;1; 0,99 ;4
8704;2005-07-29 17:13:45.000;2263;468;1;489;1;2;Animation;1; 0,99 ;4
8705;2005-07-29 17:14:29.000;676;468;2;147;2;8;Family;1; 0,99 ;5
8706;2005-07-29 17:19:15.000;4406;468;1;963;1;2;Animation;1; 0,99 ;5
8707;2005-07-29 17:21:58.000;2121;468;2;460;2;9;Foreign;1; 4,99 ;3
8708;2005-07-29 17:24:13.000;3236;468;1;710;1;8;Family;1; 4,99 ;4
8709;2005-07-29 17:25:54.000;795;468;2;174;2;12;Music;1; 4,99 ;6
8710;2005-07-29 17:26:03.000;2213;468;2;479;2;8;Family;1; 0,99 ;7
8711;2005-07-29 17:27:15.000;187;468;1;42;1;15;Sports;1; 2,99 ;5
8712;2005-07-29 17:30:06.000;1601;468;1;350;1;14;Sci-Fi;1; 4,99 ;3
8713;2005-07-29 17:31:19.000;1105;468;1;245;1;2;Animation;1; 0,99 ;4
8714;2005-07-29 17:31:40.000;4449;468;2;972;2;14;Sci-Fi;1; 4,99 ;4
8715;2005-07-29 17:33:45.000;2714;469;2;595;2;9;Foreign;1; 0,99 ;7
8716;2005-07-29 17:39:09.000;667;469;1;145;1;8;Family;1; 4,99 ;5
8717;2005-07-29 17:40:45.000;2624;469;1;575;1;6;Documentary;1; 4,99 ;3
8718;2005-07-29 17:41:14.000;901;469;1;200;1;10;Games;1; 0,99 ;7
8719;2005-07-29 17:45:45.000;4401;469;1;962;1;4;Classics;1; 2,99 ;7
8720;2005-07-29 17:48:32.000;1435;469;1;314;1;2;Animation;1; 0,99 ;3
8721;2005-07-29 17:56:21.000;4441;469;2;971;2;9;Foreign;1; 4,99 ;4
8722;2005-07-29 17:58:58.000;4522;469;1;987;1;12;Music;1; 2,99 ;3
8723;2005-07-29 18:03:47.000;3871;469;2;846;2;13;New;1; 4,99 ;3
8724;2005-07-29 18:05:21.000;2945;469;1;646;1;10;Games;1; 0,99 ;6
