rental_id,rental_date,inventory_id,customer_id,return_date,staff_id,film_id,store_id,category_id,name,rental_duration,rental_rate,replacement_cost
6802,2005-07-12 17:14:17,2942,298,2005-07-17 11:54:17,2,646,1,10,Games,6,0.99,12.99
8856,2005-07-29 23:42:00,2942,365,2005-08-07 03:00:00,1,646,1,10,Games,6,0.99,12.99
161,2005-05-26 01:51:48,2941,182,2005-05-27 05:42:48,1,646,1,10,Games,6,0.99,12.99
3001,2005-06-20 09:50:16,2941,393,2005-06-28 05:13:16,2,646,1,10,Games,6,0.99,12.99
3816,2005-07-06 15:27:04,2941,489,2005-07-14 13:12:04,1,646,1,10,Games,6,0.99,12.99
8238,2005-07-29 00:30:06,2941,320,2005-08-02 22:52:06,2,646,1,10,Games,6,0.99,12.99
232,2005-05-26 11:38:05,2945,256,2005-05-27 08:42:05,2,646,2,10,Games,6,0.99,12.99
3348,2005-06-21 11:16:42,2945,16,2005-06-27 13:50:42,2,646,2,10,Games,6,0.99,12.99
4067,2005-07-07 04:34:23,2945,469,2005-07-16 04:04:23,1,646,2,10,Games,6,0.99,12.99
10153,2005-07-31 22:30:10,2945,297,2005-08-06 02:32:10,2,646,2,10,Games,6,0.99,12.99
609,2005-05-28 15:04:02,2944,150,2005-06-05 14:47:02,2,646,2,10,Games,6,0.99,12.99
2638,2005-06-19 09:23:30,2944,295,2005-06-26 14:56:30,1,646,2,10,Games,6,0.99,12.99
3503,2005-07-06 00:17:24,2944,449,2005-07-08 03:47:24,1,646,2,10,Games,6,0.99,12.99
8205,2005-07-28 23:18:48,2944,434,2005-07-30 00:37:48,2,646,2,10,Games,6,0.99,12.99
6634,2005-07-12 09:37:18,2943,50,2005-07-13 09:28:18,1,646,1,10,Games,6,0.99,12.99
10658,2005-08-01 16:39:18,2943,469,2005-08-09 18:17:18,2,646,1,10,Games,6,0.99,12.99
179,2005-05-26 04:26:06,2575,19,2005-06-03 10:06:06,1,563,2,10,Games,6,4.99,16.99
2346,2005-06-18 12:08:16,2575,308,2005-06-27 15:02:16,1,563,2,10,Games,6,4.99,16.99
4428,2005-07-07 22:29:40,2575,181,2005-07-11 02:46:40,2,563,2,10,Games,6,4.99,16.99
7096,2005-07-27 04:54:42,2575,3,2005-08-03 01:42:42,2,563,2,10,Games,6,4.99,16.99
257,2005-05-26 15:27:05,2570,373,2005-05-29 16:25:05,2,563,1,10,Games,6,4.99,16.99
2693,2005-06-19 13:11:47,2570,107,2005-06-27 11:17:47,1,563,1,10,Games,6,4.99,16.99
3890,2005-07-06 18:58:15,2570,553,2005-07-10 18:51:15,1,563,1,10,Games,6,4.99,16.99
8001,2005-07-28 15:10:55,2570,10,2005-08-05 18:23:55,1,563,1,10,Games,6,4.99,16.99
857,2005-05-30 02:01:23,2569,204,2005-06-02 06:07:23,2,563,1,10,Games,6,4.99,16.99
3130,2005-06-20 19:03:22,2569,341,2005-06-29 18:05:22,2,563,1,10,Games,6,4.99,16.99
5181,2005-07-09 10:07:27,2569,45,2005-07-17 10:18:27,2,563,1,10,Games,6,4.99,16.99
7036,2005-07-27 03:06:12,2569,70,2005-07-28 23:26:12,2,563,1,10,Games,6,4.99,16.99
1044,2005-05-31 06:24:44,2574,70,2005-06-03 04:51:44,1,563,2,10,Games,6,4.99,16.99
2982,2005-06-20 08:38:29,2574,130,2005-06-28 13:21:29,1,563,2,10,Games,6,4.99,16.99
6394,2005-07-11 22:29:15,2574,52,2005-07-20 02:19:15,2,563,2,10,Games,6,4.99,16.99
11009,2005-08-02 05:06:23,2574,596,2005-08-08 03:02:23,1,563,2,10,Games,6,4.99,16.99
1190,2005-06-15 01:05:32,2572,370,2005-06-23 02:34:32,2,563,1,10,Games,6,4.99,16.99
6204,2005-07-11 12:29:22,2572,362,2005-07-13 10:41:22,2,563,1,10,Games,6,4.99,16.99
7324,2005-07-27 13:42:39,2572,462,2005-08-04 10:33:39,2,563,1,10,Games,6,4.99,16.99
5278,2005-07-09 14:44:23,2573,532,2005-07-15 10:48:23,1,563,2,10,Games,6,4.99,16.99
10642,2005-08-01 15:45:11,2573,294,2005-08-02 20:13:11,1,563,2,10,Games,6,4.99,16.99
6765,2005-07-12 15:30:47,2571,433,2005-07-19 14:19:47,2,563,1,10,Games,6,4.99,16.99
10656,2005-08-01 16:38:04,2571,80,2005-08-09 19:37:04,2,563,1,10,Games,6,4.99,16.99
216,2005-05-26 09:17:43,1398,91,2005-06-03 08:21:43,1,306,1,10,Games,3,0.99,12.99
1409,2005-06-15 16:58:12,1398,297,2005-06-21 11:21:12,2,306,1,10,Games,3,0.99,12.99
4686,2005-07-08 10:53:39,1398,234,2005-07-10 05:34:39,2,306,1,10,Games,3,0.99,12.99
7303,2005-07-27 12:54:39,1398,163,2005-07-31 09:26:39,2,306,1,10,Games,3,0.99,12.99
2055,2005-06-17 15:27:03,1399,593,2005-06-25 13:44:03,1,306,1,10,Games,3,0.99,12.99
4713,2005-07-08 12:12:33,1399,207,2005-07-16 17:13:33,1,306,1,10,Games,3,0.99,12.99
10655,2005-08-01 16:33:27,1399,385,2005-08-08 17:17:27,2,306,1,10,Games,3,0.99,12.99
7998,2005-07-28 15:08:48,1397,598,2005-07-31 16:14:48,2,306,1,10,Games,3,0.99,12.99
225,2005-05-26 10:27:50,651,467,2005-06-01 07:01:50,2,141,1,10,Games,6,4.99,11.99
2846,2005-06-19 22:52:14,651,193,2005-06-22 17:12:14,1,141,1,10,Games,6,4.99,11.99
6016,2005-07-11 02:04:45,651,296,2005-07-17 22:22:45,1,141,1,10,Games,6,4.99,11.99
7591,2005-07-27 23:25:54,651,525,2005-08-02 22:54:54,1,141,1,10,Games,6,4.99,11.99
1462,2005-06-15 20:37:40,653,187,2005-06-18 19:36:40,2,141,2,10,Games,6,4.99,11.99
3818,2005-07-06 15:33:31,653,97,2005-07-11 16:35:31,1,141,2,10,Games,6,4.99,11.99
7416,2005-07-27 16:55:25,653,350,2005-07-29 11:27:25,1,141,2,10,Games,6,4.99,11.99
5340,2005-07-09 17:11:35,650,267,2005-07-17 17:59:35,2,141,1,10,Games,6,4.99,11.99
8061,2005-07-28 17:12:53,650,467,2005-08-05 13:56:53,2,141,1,10,Games,6,4.99,11.99
8109,2005-07-28 19:07:44,652,407,2005-07-31 14:59:44,1,141,2,10,Games,6,4.99,11.99
10675,2005-08-01 17:11:57,649,522,2005-08-10 17:18:57,1,141,1,10,Games,6,4.99,11.99
244,2005-05-26 13:40:40,1041,257,2005-05-31 11:58:40,1,232,2,10,Games,7,2.99,29.99
1345,2005-06-15 12:32:13,1041,270,2005-06-24 14:02:13,1,232,2,10,Games,7,2.99,29.99
5045,2005-07-09 03:33:32,1041,230,2005-07-18 06:15:32,1,232,2,10,Games,7,2.99,29.99
1654,2005-06-16 09:42:48,1039,348,2005-06-20 14:28:48,2,232,1,10,Games,7,2.99,29.99
5910,2005-07-10 20:51:34,1039,464,2005-07-19 14:54:34,1,232,1,10,Games,7,2.99,29.99
8910,2005-07-30 01:29:48,1039,569,2005-07-31 21:33:48,2,232,1,10,Games,7,2.99,29.99
9796,2005-07-31 10:52:43,1038,539,2005-08-09 06:08:43,1,232,1,10,Games,7,2.99,29.99
10792,2005-08-01 21:44:24,1037,264,2005-08-02 19:48:24,2,232,1,10,Games,7,2.99,29.99
270,2005-05-26 16:20:56,207,200,2005-06-03 12:40:56,2,46,2,10,Games,3,4.99,13.99
2323,2005-06-18 09:55:02,207,54,2005-06-23 07:19:02,1,46,2,10,Games,3,4.99,13.99
6638,2005-07-12 09:58:02,207,87,2005-07-13 09:40:02,1,46,2,10,Games,3,4.99,13.99
9756,2005-07-31 09:25:00,207,400,2005-08-02 05:11:00,1,46,2,10,Games,3,4.99,13.99
2306,2005-06-18 08:33:23,208,477,2005-06-27 10:01:23,2,46,2,10,Games,3,4.99,13.99
3525,2005-07-06 01:02:39,208,51,2005-07-14 02:27:39,1,46,2,10,Games,3,4.99,13.99
8043,2005-07-28 16:45:44,208,577,2005-08-01 12:26:44,1,46,2,10,Games,3,4.99,13.99
8068,2005-07-28 17:22:28,209,216,2005-07-29 12:24:28,2,46,2,10,Games,3,4.99,13.99
299,2005-05-26 20:55:36,4376,448,2005-05-28 00:25:36,2,956,1,10,Games,7,4.99,23.99
3011,2005-06-20 10:39:10,4376,147,2005-06-28 07:02:10,2,956,1,10,Games,7,4.99,23.99
5397,2005-07-09 19:43:51,4376,191,2005-07-17 00:11:51,1,956,1,10,Games,7,4.99,23.99
1241,2005-06-15 04:59:43,4377,62,2005-06-24 03:32:43,2,956,1,10,Games,7,4.99,23.99
4374,2005-07-07 20:13:58,4377,517,2005-07-11 18:11:58,2,956,1,10,Games,7,4.99,23.99
8173,2005-07-28 21:35:44,4377,332,2005-08-06 19:15:44,2,956,1,10,Games,7,4.99,23.99
1629,2005-06-16 07:53:47,4375,339,2005-06-22 13:03:47,1,956,1,10,Games,7,4.99,23.99
6292,2005-07-11 17:23:33,4375,505,2005-07-12 16:27:33,2,956,1,10,Games,7,4.99,23.99
8942,2005-07-30 03:01:07,4375,77,2005-08-06 22:50:07,2,956,1,10,Games,7,4.99,23.99
4259,2005-07-07 14:22:18,4378,467,2005-07-11 19:38:18,1,956,1,10,Games,7,4.99,23.99
9204,2005-07-30 12:43:58,4378,43,2005-08-03 16:26:58,2,956,1,10,Games,7,4.99,23.99
315,2005-05-26 23:12:55,2847,238,2005-05-29 23:33:55,1,624,2,10,Games,3,4.99,25.99
1799,2005-06-16 20:17:20,2847,505,2005-06-20 23:55:20,1,624,2,10,Games,3,4.99,25.99
5307,2005-07-09 15:57:15,2847,32,2005-07-17 13:42:15,2,624,2,10,Games,3,4.99,25.99
9596,2005-07-31 03:28:47,2847,55,2005-08-04 03:43:47,2,624,2,10,Games,3,4.99,25.99
656,2005-05-28 20:18:24,2846,437,2005-05-30 16:19:24,1,624,2,10,Games,3,4.99,25.99
2257,2005-06-18 05:29:52,2846,34,2005-06-22 00:19:52,1,624,2,10,Games,3,4.99,25.99
6591,2005-07-12 07:13:46,2846,509,2005-07-16 05:15:46,2,624,2,10,Games,3,4.99,25.99
9970,2005-07-31 16:38:24,2846,578,2005-08-02 12:59:24,2,624,2,10,Games,3,4.99,25.99
2010,2005-06-17 11:54:15,2845,329,2005-06-21 05:55:15,1,624,1,10,Games,3,4.99,25.99
4294,2005-07-07 15:56:23,2845,41,2005-07-15 14:50:23,2,624,1,10,Games,3,4.99,25.99
9346,2005-07-30 18:13:52,2845,196,2005-08-03 17:58:52,1,624,1,10,Games,3,4.99,25.99
3204,2005-06-21 00:37:50,2848,336,2005-06-22 23:46:50,1,624,2,10,Games,3,4.99,25.99
5173,2005-07-09 09:31:44,2848,490,2005-07-15 04:20:44,2,624,2,10,Games,3,4.99,25.99
10129,2005-07-31 21:41:35,2848,564,2005-08-05 17:05:35,1,624,2,10,Games,3,4.99,25.99
5710,2005-07-10 10:32:52,2843,265,2005-07-18 06:28:52,1,624,1,10,Games,3,4.99,25.99
10601,2005-08-01 14:25:40,2843,420,2005-08-10 09:07:40,1,624,1,10,Games,3,4.99,25.99
7326,2005-07-27 13:50:40,2844,432,2005-07-30 08:16:40,1,624,1,10,Games,3,4.99,25.99
10722,2005-08-01 19:07:08,2849,90,2005-08-04 14:09:08,2,624,2,10,Games,3,4.99,25.99
331,2005-05-27 02:22:26,1872,67,2005-06-05 00:25:26,1,408,2,10,Games,4,4.99,28.99
2666,2005-06-19 11:17:12,1872,454,2005-06-28 12:47:12,1,408,2,10,Games,4,4.99,28.99
4168,2005-07-07 09:37:24,1872,132,2005-07-09 14:32:24,2,408,2,10,Games,4,4.99,28.99
2532,2005-06-19 01:27:46,1870,26,2005-06-20 02:15:46,1,408,1,10,Games,4,4.99,28.99
3874,2005-07-06 18:06:12,1870,137,2005-07-12 16:55:12,1,408,1,10,Games,4,4.99,28.99
8339,2005-07-29 04:41:13,1870,129,2005-07-30 09:01:13,2,408,1,10,Games,4,4.99,28.99
3498,2005-07-06 00:02:08,1869,444,2005-07-10 00:19:08,1,408,1,10,Games,4,4.99,28.99
8990,2005-07-30 04:41:42,1869,292,2005-08-07 22:50:42,2,408,1,10,Games,4,4.99,28.99
5016,2005-07-09 01:57:57,1871,5,2005-07-09 22:07:57,1,408,2,10,Games,4,4.99,28.99
6093,2005-07-11 05:52:50,1868,117,2005-07-20 11:45:50,1,408,1,10,Games,4,4.99,28.99
7641,2005-07-28 01:15:45,1868,475,2005-08-04 23:50:45,1,408,1,10,Games,4,4.99,28.99
8243,2005-07-29 00:35:33,1873,481,2005-08-04 06:02:33,2,408,2,10,Games,4,4.99,28.99
9273,2005-07-30 15:05:36,1867,497,2005-08-08 09:07:36,1,408,1,10,Games,4,4.99,28.99
354,2005-05-27 06:12:26,2058,452,2005-06-01 06:48:26,1,447,1,10,Games,5,2.99,28.99
1800,2005-06-16 20:18:46,2058,149,2005-06-20 17:12:46,1,447,1,10,Games,5,2.99,28.99
4725,2005-07-08 12:47:11,2058,3,2005-07-15 09:08:11,2,447,1,10,Games,5,2.99,28.99
6938,2005-07-26 23:16:04,2058,427,2005-08-05 00:59:04,2,447,1,10,Games,5,2.99,28.99
479,2005-05-27 22:39:10,2060,231,2005-06-05 22:46:10,2,447,1,10,Games,5,2.99,28.99
2215,2005-06-18 02:48:21,2060,239,2005-06-22 01:03:21,2,447,1,10,Games,5,2.99,28.99
4893,2005-07-08 20:19:55,2060,210,2005-07-15 21:28:55,2,447,1,10,Games,5,2.99,28.99
3245,2005-06-21 03:06:11,2057,358,2005-06-25 08:06:11,2,447,1,10,Games,5,2.99,28.99
4930,2005-07-08 22:15:48,2057,451,2005-07-15 21:02:48,2,447,1,10,Games,5,2.99,28.99
9401,2005-07-30 20:18:19,2057,331,2005-08-07 15:46:19,1,447,1,10,Games,5,2.99,28.99
3803,2005-07-06 15:06:55,2062,494,2005-07-08 18:53:55,1,447,2,10,Games,5,2.99,28.99
10258,2005-08-01 02:51:09,2062,469,2005-08-08 23:57:09,2,447,2,10,Games,5,2.99,28.99
4995,2005-07-09 00:57:46,2063,247,2005-07-13 03:32:46,1,447,2,10,Games,5,2.99,28.99
9351,2005-07-30 18:28:30,2063,107,2005-08-02 17:26:30,1,447,2,10,Games,5,2.99,28.99
10791,2005-08-01 21:41:52,2061,338,2005-08-04 03:28:52,2,447,2,10,Games,5,2.99,28.99
382,2005-05-27 10:12:00,4358,183,2005-05-31 15:03:00,1,949,2,10,Games,6,0.99,27.99
3191,2005-06-20 23:46:39,4358,522,2005-06-25 03:21:39,2,949,2,10,Games,6,0.99,27.99
5071,2005-07-09 05:00:39,4358,12,2005-07-09 23:08:39,1,949,2,10,Games,6,0.99,27.99
10370,2005-08-01 06:18:04,4358,546,2005-08-05 01:41:04,2,949,2,10,Games,6,0.99,27.99
516,2005-05-28 03:11:47,4357,400,2005-06-04 02:19:47,1,949,2,10,Games,6,0.99,27.99
3187,2005-06-20 23:06:07,4357,150,2005-06-27 01:14:07,2,949,2,10,Games,6,0.99,27.99
5995,2005-07-11 01:15:39,4357,360,2005-07-20 05:01:39,2,949,2,10,Games,6,0.99,27.99
10613,2005-08-01 14:56:14,4357,527,2005-08-07 09:33:14,1,949,2,10,Games,6,0.99,27.99
886,2005-05-30 06:54:51,4356,393,2005-06-01 06:04:51,2,949,1,10,Games,6,0.99,27.99
1793,2005-06-16 20:07:27,4356,230,2005-06-19 20:55:27,1,949,1,10,Games,6,0.99,27.99
4463,2005-07-08 00:04:59,4356,422,2005-07-16 01:19:59,1,949,1,10,Games,6,0.99,27.99
7079,2005-07-27 04:21:58,4356,356,2005-08-04 08:08:58,1,949,1,10,Games,6,0.99,27.99
5891,2005-07-10 20:01:17,4355,184,2005-07-12 00:15:17,1,949,1,10,Games,6,0.99,27.99
10080,2005-07-31 20:07:10,4355,62,2005-08-04 23:07:10,2,949,1,10,Games,6,0.99,27.99
8869,2005-07-30 00:06:32,4353,308,2005-07-31 20:49:32,2,949,1,10,Games,6,0.99,27.99
10534,2005-08-01 12:15:11,4354,397,2005-08-04 17:06:11,1,949,1,10,Games,6,0.99,27.99
425,2005-05-27 15:51:30,1518,182,2005-06-03 16:52:30,2,331,2,10,Games,6,2.99,25.99
1632,2005-06-16 08:03:42,1518,319,2005-06-17 03:40:42,1,331,2,10,Games,6,2.99,25.99
3745,2005-07-06 12:10:32,1518,171,2005-07-12 15:20:32,1,331,2,10,Games,6,2.99,25.99
7317,2005-07-27 13:19:41,1518,443,2005-07-29 16:16:41,2,331,2,10,Games,6,2.99,25.99
902,2005-05-30 09:53:36,1514,561,2005-06-07 12:10:36,1,331,1,10,Games,6,2.99,25.99
2039,2005-06-17 14:03:43,1514,304,2005-06-24 09:21:43,1,331,1,10,Games,6,2.99,25.99
5970,2005-07-11 00:04:50,1514,94,2005-07-19 03:36:50,1,331,1,10,Games,6,2.99,25.99
938,2005-05-30 14:47:31,1521,46,2005-06-04 10:10:31,2,331,2,10,Games,6,2.99,25.99
2319,2005-06-18 09:24:22,1521,393,2005-06-26 14:12:22,2,331,2,10,Games,6,2.99,25.99
5615,2005-07-10 05:18:51,1521,173,2005-07-17 11:05:51,2,331,2,10,Games,6,2.99,25.99
10483,2005-08-01 10:19:45,1521,129,2005-08-04 09:29:45,1,331,2,10,Games,6,2.99,25.99
970,2005-05-30 19:50:28,1520,307,2005-06-09 01:19:28,1,331,2,10,Games,6,2.99,25.99
2843,2005-06-19 22:36:39,1520,148,2005-06-26 22:33:39,2,331,2,10,Games,6,2.99,25.99
5877,2005-07-10 19:08:51,1520,537,2005-07-19 19:48:51,1,331,2,10,Games,6,2.99,25.99
8471,2005-07-29 08:32:11,1520,533,2005-08-01 13:55:11,1,331,2,10,Games,6,2.99,25.99
1563,2005-06-16 02:46:28,1516,262,2005-06-18 02:37:28,1,331,1,10,Games,6,2.99,25.99
5419,2005-07-09 20:47:36,1516,226,2005-07-12 01:36:36,1,331,1,10,Games,6,2.99,25.99
10844,2005-08-01 23:46:58,1516,333,2005-08-09 19:42:58,2,331,1,10,Games,6,2.99,25.99
2369,2005-06-18 14:25:29,1515,44,2005-06-23 18:45:29,2,331,1,10,Games,6,2.99,25.99
3736,2005-07-06 11:43:44,1515,23,2005-07-13 07:55:44,2,331,1,10,Games,6,2.99,25.99
9299,2005-07-30 16:32:51,1515,555,2005-08-08 15:28:51,2,331,1,10,Games,6,2.99,25.99
7955,2005-07-28 13:31:36,1519,522,2005-07-30 10:03:36,1,331,2,10,Games,6,2.99,25.99
8827,2005-07-29 22:31:24,1517,157,2005-08-06 21:05:24,2,331,1,10,Games,6,2.99,25.99
470,2005-05-27 21:17:08,1613,504,2005-06-04 17:47:08,1,352,2,10,Games,4,0.99,22.99
3430,2005-06-21 18:46:08,1613,503,2005-06-22 13:49:08,2,352,2,10,Games,4,0.99,22.99
6121,2005-07-11 07:55:27,1613,347,2005-07-16 03:43:27,2,352,2,10,Games,4,0.99,22.99
7756,2005-07-28 06:22:52,1611,469,2005-08-05 11:55:52,2,352,2,10,Games,4,0.99,22.99
8567,2005-07-29 11:37:30,1612,594,2005-08-03 05:58:30,2,352,2,10,Games,4,0.99,22.99
484,2005-05-27 23:26:45,3115,491,2005-05-29 21:16:45,2,684,2,10,Games,4,2.99,11.99
1601,2005-06-16 06:11:13,3115,428,2005-06-21 08:57:13,2,684,2,10,Games,4,2.99,11.99
3764,2005-07-06 13:01:03,3115,470,2005-07-13 15:26:03,1,684,2,10,Games,4,2.99,11.99
10697,2005-08-01 18:20:23,3115,519,2005-08-07 21:18:23,1,684,2,10,Games,4,2.99,11.99
9435,2005-07-30 21:31:02,3116,301,2005-08-05 22:34:02,1,684,2,10,Games,4,2.99,11.99
520,2005-05-28 03:27:37,3845,161,2005-06-04 05:47:37,1,842,1,10,Games,4,2.99,13.99
2610,2005-06-19 07:16:20,3845,542,2005-06-25 09:39:20,2,842,1,10,Games,4,2.99,13.99
4165,2005-07-07 09:23:27,3845,66,2005-07-15 06:00:27,1,842,1,10,Games,4,2.99,13.99
9828,2005-07-31 11:56:57,3845,376,2005-08-02 17:05:57,1,842,1,10,Games,4,2.99,13.99
1315,2005-06-15 10:23:08,3844,405,2005-06-21 15:06:08,1,842,1,10,Games,4,2.99,13.99
3843,2005-07-06 16:35:40,3844,62,2005-07-07 18:29:40,1,842,1,10,Games,4,2.99,13.99
9988,2005-07-31 17:22:36,3844,243,2005-08-07 18:35:36,2,842,1,10,Games,4,2.99,13.99
9034,2005-07-30 06:10:58,3847,144,2005-08-08 05:00:58,2,842,2,10,Games,4,2.99,13.99
10531,2005-08-01 12:06:30,3846,459,2005-08-04 10:23:30,2,842,2,10,Games,4,2.99,13.99
568,2005-05-28 09:57:36,2232,155,2005-05-31 15:44:36,1,483,1,10,Games,3,2.99,29.99
2972,2005-06-20 07:57:54,2232,531,2005-06-21 12:48:54,1,483,1,10,Games,3,2.99,29.99
6278,2005-07-11 16:20:02,2232,558,2005-07-19 19:29:02,2,483,1,10,Games,3,2.99,29.99
10495,2005-08-01 10:45:51,2232,41,2005-08-06 08:11:51,1,483,1,10,Games,3,2.99,29.99
2444,2005-06-18 18:58:12,2233,576,2005-06-27 20:48:12,1,483,1,10,Games,3,2.99,29.99
5523,2005-07-10 01:47:55,2233,125,2005-07-18 22:25:55,1,483,1,10,Games,3,2.99,29.99
9550,2005-07-31 01:57:34,2233,583,2005-08-08 23:33:34,1,483,1,10,Games,3,2.99,29.99
4317,2005-07-07 17:44:49,2234,110,2005-07-08 21:48:49,2,483,2,10,Games,3,2.99,29.99
8796,2005-07-29 21:09:11,2234,74,2005-08-04 22:55:11,1,483,2,10,Games,3,2.99,29.99
4345,2005-07-07 18:52:57,2235,225,2005-07-15 21:24:57,2,483,2,10,Games,3,2.99,29.99
10996,2005-08-02 04:48:11,2235,26,2005-08-06 08:00:11,1,483,2,10,Games,3,2.99,29.99
6957,2005-07-27 00:00:00,2231,518,2005-07-29 19:32:00,2,483,1,10,Games,3,2.99,29.99
586,2005-05-28 12:03:00,898,77,2005-05-29 13:16:00,1,200,1,10,Games,7,0.99,27.99
2086,2005-06-17 17:32:07,898,326,2005-06-21 20:19:07,2,200,1,10,Games,7,0.99,27.99
3488,2005-07-05 23:32:49,898,349,2005-07-15 02:01:49,2,200,1,10,Games,7,0.99,27.99
8724,2005-07-29 18:05:21,898,372,2005-08-01 15:41:21,1,200,1,10,Games,7,0.99,27.99
936,2005-05-30 13:52:49,901,469,2005-06-07 16:56:49,1,200,2,10,Games,7,0.99,27.99
2535,2005-06-19 01:39:04,901,130,2005-06-28 01:33:04,2,200,2,10,Games,7,0.99,27.99
6911,2005-07-12 22:14:34,901,361,2005-07-18 20:17:34,1,200,2,10,Games,7,0.99,27.99
7940,2005-07-28 12:46:47,901,409,2005-07-29 06:46:47,2,200,2,10,Games,7,0.99,27.99
2395,2005-06-18 15:45:15,899,544,2005-06-27 19:11:15,2,200,1,10,Games,7,0.99,27.99
4763,2005-07-08 14:57:32,899,465,2005-07-15 10:00:32,2,200,1,10,Games,7,0.99,27.99
8281,2005-07-29 01:46:00,899,441,2005-08-04 23:09:00,1,200,1,10,Games,7,0.99,27.99
3994,2005-07-06 23:39:01,902,487,2005-07-14 00:33:01,1,200,2,10,Games,7,0.99,27.99
8709,2005-07-29 17:25:54,902,199,2005-08-02 22:35:54,1,200,2,10,Games,7,0.99,27.99
5075,2005-07-09 05:12:07,903,170,2005-07-12 08:29:07,1,200,2,10,Games,7,0.99,27.99
7601,2005-07-27 23:48:15,903,228,2005-07-29 02:45:15,1,200,2,10,Games,7,0.99,27.99
6834,2005-07-12 18:53:37,897,533,2005-07-19 13:42:37,1,200,1,10,Games,7,0.99,27.99
8726,2005-07-29 18:09:22,897,409,2005-08-06 16:24:22,1,200,1,10,Games,7,0.99,27.99
7895,2005-07-28 10:57:15,900,67,2005-08-02 15:10:15,2,200,1,10,Games,7,0.99,27.99
10721,2005-08-01 19:05:18,904,18,2005-08-09 20:45:18,2,200,2,10,Games,7,0.99,27.99
648,2005-05-28 19:25:54,3476,253,2005-06-03 15:57:54,2,762,2,10,Games,6,0.99,29.99
2817,2005-06-19 20:05:22,3476,510,2005-06-24 23:29:22,1,762,2,10,Games,6,0.99,29.99
5694,2005-07-10 09:40:38,3476,57,2005-07-14 09:16:38,1,762,2,10,Games,6,0.99,29.99
10165,2005-07-31 23:21:23,3476,50,2005-08-06 18:06:23,1,762,2,10,Games,6,0.99,29.99
4047,2005-07-07 03:28:49,3475,364,2005-07-09 02:42:49,2,762,2,10,Games,6,0.99,29.99
7614,2005-07-28 00:14:38,3475,440,2005-07-29 18:18:38,1,762,2,10,Games,6,0.99,29.99
6862,2005-07-12 19:58:09,3477,231,2005-07-18 15:48:09,2,762,2,10,Games,6,0.99,29.99
9698,2005-07-31 07:24:35,3477,594,2005-08-09 04:52:35,2,762,2,10,Games,6,0.99,29.99
9373,2005-07-30 19:05:36,3478,180,2005-08-05 16:16:36,2,762,2,10,Games,6,0.99,29.99
665,2005-05-28 21:38:39,1012,415,2005-05-29 21:37:39,1,227,1,10,Games,4,4.99,17.99
2663,2005-06-19 10:54:00,1012,583,2005-06-20 16:48:00,1,227,1,10,Games,4,4.99,17.99
3743,2005-07-06 12:03:54,1012,456,2005-07-13 10:56:54,2,227,1,10,Games,4,4.99,17.99
8537,2005-07-29 10:44:54,1012,447,2005-08-06 14:55:54,2,227,1,10,Games,4,4.99,17.99
1576,2005-06-16 03:54:39,1014,442,2005-06-24 21:55:39,2,227,2,10,Games,4,4.99,17.99
5544,2005-07-10 02:48:07,1014,316,2005-07-17 01:08:07,1,227,2,10,Games,4,4.99,17.99
7745,2005-07-28 05:46:28,1014,285,2005-08-06 07:44:28,2,227,2,10,Games,4,4.99,17.99
1801,2005-06-16 20:21:53,1015,10,2005-06-18 23:18:53,1,227,2,10,Games,4,4.99,17.99
5624,2005-07-10 05:43:16,1015,114,2005-07-12 05:33:16,1,227,2,10,Games,4,4.99,17.99
10639,2005-08-01 15:44:43,1015,39,2005-08-10 13:51:43,1,227,2,10,Games,4,4.99,17.99
2193,2005-06-18 01:38:45,1013,112,2005-06-22 19:51:45,1,227,1,10,Games,4,4.99,17.99
6818,2005-07-12 18:20:54,1013,153,2005-07-21 00:03:54,2,227,1,10,Games,4,4.99,17.99
9503,2005-07-31 00:02:38,1013,311,2005-08-06 06:01:38,1,227,1,10,Games,4,4.99,17.99
697,2005-05-29 02:04:04,3949,387,2005-06-04 00:47:04,2,861,2,10,Games,3,4.99,12.99
2291,2005-06-18 07:36:46,3949,436,2005-06-26 04:57:46,2,861,2,10,Games,3,4.99,12.99
6021,2005-07-11 02:10:18,3949,173,2005-07-13 05:19:18,1,861,2,10,Games,3,4.99,12.99
7735,2005-07-28 05:09:56,3949,372,2005-07-31 23:34:56,2,861,2,10,Games,3,4.99,12.99
1030,2005-05-31 04:06:47,3948,267,2005-06-02 02:59:47,1,861,2,10,Games,3,4.99,12.99
2845,2005-06-19 22:46:37,3948,583,2005-06-23 03:31:37,1,861,2,10,Games,3,4.99,12.99
5079,2005-07-09 05:20:40,3948,566,2005-07-17 00:06:40,1,861,2,10,Games,3,4.99,12.99
10824,2005-08-01 23:00:22,3948,482,2005-08-04 04:14:22,2,861,2,10,Games,3,4.99,12.99
2625,2005-06-19 08:23:11,3946,25,2005-06-26 09:52:11,2,861,1,10,Games,3,4.99,12.99
6624,2005-07-12 09:05:50,3946,335,2005-07-18 13:59:50,2,861,1,10,Games,3,4.99,12.99
9965,2005-07-31 16:19:32,3946,101,2005-08-05 20:18:32,2,861,1,10,Games,3,4.99,12.99
6447,2005-07-12 00:45:17,3945,482,2005-07-18 05:56:17,2,861,1,10,Games,3,4.99,12.99
